game_id,player_id,points,assists,rebounds,game_date
G9117,P9117,26,10,11,2023-03-17
G9118,P9118,14,12,10,2023-10-03
G9119,P9119,48,15,1,2023-03-21
G9120,P9120,40,13,5,2023-11-27
G9121,P9121,13,9,15,2023-01-03
G9122,P9122,34,11,16,2023-11-02
G9123,P9123,11,9,0,2023-06-01
G9124,P9124,45,6,1,2023-06-02
G9125,P9125,13,9,2,2023-09-15
G9126,P9126,25,14,4,2023-07-29
G9127,P9127,31,11,5,2023-11-16
G9128,P9128,2,2,10,2023-08-04
G9129,P9129,1,12,18,2023-05-03
G9130,P9130,15,4,9,2023-08-02
G9131,P9131,26,2,11,2023-06-25
G9132,P9132,36,9,12,2023-09-20
G9133,P9133,17,15,3,2023-07-14
G9134,P9134,43,12,11,2023-08-05
G9135,P9135,10,4,19,2023-03-14
G9136,P9136,43,14,11,2023-10-04
G9137,P9137,37,2,19,2023-02-19
G9138,P9138,23,5,5,2023-03-29
G9139,P9139,7,8,5,2023-10-20
G9140,P9140,44,1,14,2023-09-19
G9141,P9141,1,9,13,2023-12-30
G9142,P9142,24,9,3,2023-11-08
G9143,P9143,13,14,18,2023-04-23
G9144,P9144,23,8,8,2023-02-12
G9145,P9145,46,1,5,2023-05-04
G9146,P9146,25,2,7,2023-10-01
G9147,P9147,23,3,17,2023-09-16
G9148,P9148,50,6,3,2023-01-18
G9149,P9149,41,3,14,2023-08-23
G9150,P9150,25,3,12,2023-01-18
G9151,P9151,49,14,5,2023-03-20
G9152,P9152,6,2,10,2023-10-10
G9153,P9153,42,2,16,2023-03-10
G9154,P9154,12,13,5,2023-07-31
G9155,P9155,30,13,13,2023-01-12
G9156,P9156,45,6,8,2023-04-16
G9157,P9157,0,3,5,2023-05-16
G9158,P9158,19,14,12,2023-12-20
G9159,P9159,18,15,14,2023-04-30
G9160,P9160,17,11,6,2023-08-21
G9161,P9161,40,6,20,2023-06-27
G9162,P9162,35,13,11,2023-12-21
G9163,P9163,8,2,11,2023-08-05
G9164,P9164,34,15,8,2023-01-20
G9165,P9165,47,14,11,2023-08-09
G9166,P9166,16,8,18,2023-04-26
G9167,P9167,8,11,13,2023-07-11
G9168,P9168,25,0,11,2023-02-28
G9169,P9169,49,0,5,2023-04-02
G9170,P9170,8,3,6,2023-02-17
G9171,P9171,38,2,12,2023-09-05
G9172,P9172,45,8,8,2023-03-17
G9173,P9173,42,6,10,2023-07-09
G9174,P9174,14,6,7,2023-12-19
G9175,P9175,13,7,20,2023-11-28
G9176,P9176,31,3,13,2023-09-01
G9177,P9177,50,15,9,2023-08-07
G9178,P9178,22,9,17,2023-12-31
G9179,P9179,4,10,20,2023-05-12
G9180,P9180,31,0,13,2023-05-26
G9181,P9181,45,3,20,2023-12-08
G9182,P9182,32,6,2,2023-04-17
G9183,P9183,30,15,1,2023-12-16
G9184,P9184,31,7,9,2023-04-26
G9185,P9185,33,12,13,2023-08-26
G9186,P9186,43,0,16,2023-07-25
G9187,P9187,49,0,4,2023-04-22
G9188,P9188,9,12,20,2023-11-16
G9189,P9189,20,2,7,2023-05-30
G9190,P9190,6,5,8,2023-03-01
G9191,P9191,8,11,12,2023-02-03
G9192,P9192,7,10,10,2023-06-06
G9193,P9193,26,2,11,2023-10-01
G9194,P9194,14,5,14,2023-09-21
G9195,P9195,39,11,16,2023-05-06
G9196,P9196,25,0,8,2023-10-12
G9197,P9197,42,7,1,2023-05-24
G9198,P9198,29,6,18,2023-12-15
G9199,P9199,3,5,15,2023-03-31
G9200,P9200,23,13,11,2023-06-08
G9201,P9201,27,0,15,2023-01-10
G9202,P9202,30,14,11,2023-03-15
G9203,P9203,11,6,9,2023-06-14
G9204,P9204,35,3,5,2023-12-21
G9205,P9205,20,13,13,2023-03-16
G9206,P9206,23,9,4,2023-07-20
G9207,P9207,29,13,3,2023-08-20
G9208,P9208,5,5,3,2023-03-19
G9209,P9209,47,4,6,2023-11-28
G9210,P9210,41,4,7,2023-02-16
G9211,P9211,5,12,1,2023-10-21
G9212,P9212,37,5,1,2023-02-14
G9213,P9213,19,2,3,2023-06-07
G9214,P9214,44,3,13,2023-08-30
G9215,P9215,9,13,10,2023-07-11
G9216,P9216,36,5,16,2023-09-08
G9217,P9217,2,7,6,2023-05-29
G9218,P9218,21,6,18,2023-11-21
G9219,P9219,24,2,8,2023-08-07
G9220,P9220,19,4,1,2023-08-13
G9221,P9221,40,7,13,2023-06-15
G9222,P9222,29,15,1,2023-12-09
G9223,P9223,39,1,10,2023-11-05
G9224,P9224,20,14,8,2023-11-26
G9225,P9225,20,0,2,2023-10-01
G9226,P9226,39,5,15,2023-01-16
G9227,P9227,21,8,18,2023-05-20
G9228,P9228,31,13,18,2023-10-24
G9229,P9229,29,14,5,2023-10-04
G9230,P9230,48,5,16,2023-10-13
G9231,P9231,6,4,7,2023-10-21
G9232,P9232,8,7,20,2023-12-16
G9233,P9233,26,4,6,2023-09-21
G9234,P9234,41,6,10,2023-01-16
G9235,P9235,30,6,12,2023-12-26
G9236,P9236,2,12,5,2023-03-08
G9237,P9237,11,12,11,2023-04-27
G9238,P9238,21,8,10,2023-08-31
G9239,P9239,7,6,10,2023-07-23
G9240,P9240,6,13,18,2023-05-01
G9241,P9241,21,12,6,2023-01-31
G9242,P9242,14,2,6,2023-03-12
G9243,P9243,43,13,13,2023-10-28
G9244,P9244,17,10,17,2023-10-01
G9245,P9245,17,6,11,2023-04-17
G9246,P9246,9,14,9,2023-09-18
G9247,P9247,33,13,20,2023-01-28
G9248,P9248,1,8,9,2023-06-20
G9249,P9249,49,7,6,2023-06-24
G9250,P9250,17,15,11,2023-05-05
G9251,P9251,32,7,13,2023-10-31
G9252,P9252,34,3,9,2023-09-02
G9253,P9253,34,14,20,2023-03-23
G9254,P9254,37,4,5,2023-06-10
G9255,P9255,42,5,7,2023-03-13
G9256,P9256,27,1,9,2023-04-26
G9257,P9257,42,4,12,2023-03-18
G9258,P9258,37,9,9,2023-01-22
G9259,P9259,39,3,8,2023-09-20
G9260,P9260,12,15,5,2023-03-02
G9261,P9261,1,4,4,2023-04-12
G9262,P9262,49,9,9,2023-12-04
G9263,P9263,5,0,11,2023-07-29
G9264,P9264,16,5,11,2023-07-09
G9265,P9265,28,4,2,2023-06-15
G9266,P9266,27,11,11,2023-12-27
G9267,P9267,22,11,10,2023-07-26
G9268,P9268,9,11,19,2023-12-23
G9269,P9269,50,7,3,2023-11-20
G9270,P9270,10,10,11,2023-06-08
G9271,P9271,3,10,5,2023-05-13
G9272,P9272,29,6,20,2023-08-12
G9273,P9273,25,8,7,2023-12-03
G9274,P9274,25,4,18,2023-03-01
G9275,P9275,8,8,9,2023-10-13
G9276,P9276,42,10,7,2023-10-20
G9277,P9277,18,6,1,2023-11-23
G9278,P9278,33,4,5,2023-05-22
G9279,P9279,5,14,9,2023-09-21
G9280,P9280,23,11,7,2023-02-05
G9281,P9281,22,12,7,2023-01-02
G9282,P9282,12,7,14,2023-03-16
G9283,P9283,2,3,14,2023-12-01
G9284,P9284,23,10,2,2023-08-23
G9285,P9285,21,2,13,2023-05-03
G9286,P9286,16,1,2,2023-05-08
G9287,P9287,25,1,17,2023-11-08
G9288,P9288,12,13,12,2023-07-27
G9289,P9289,45,11,10,2023-04-23
G9290,P9290,1,15,18,2023-11-04
G9291,P9291,19,12,6,2023-08-11
G9292,P9292,13,0,8,2023-12-15
G9293,P9293,6,12,11,2023-12-28
G9294,P9294,15,9,9,2023-02-01
G9295,P9295,50,4,17,2023-11-15
G9296,P9296,35,3,11,2023-03-31
G9297,P9297,38,4,15,2023-06-19
G9298,P9298,22,3,3,2023-11-14
G9299,P9299,48,4,10,2023-04-26
G9300,P9300,8,2,7,2023-12-10
G9301,P9301,38,11,10,2023-02-24
G9302,P9302,48,9,1,2023-03-23
G9303,P9303,1,11,2,2023-07-21
G9304,P9304,38,7,13,2023-05-09
G9305,P9305,37,15,5,2023-06-30
G9306,P9306,18,10,11,2023-06-18
G9307,P9307,39,14,9,2023-01-11
G9308,P9308,16,10,2,2023-01-18
G9309,P9309,38,11,3,2023-04-25
G9310,P9310,16,3,2,2023-09-08
G9311,P9311,17,14,14,2023-11-05
G9312,P9312,50,6,0,2023-07-22
G9313,P9313,44,11,5,2023-06-02
G9314,P9314,43,10,15,2023-02-09
G9315,P9315,42,9,14,2023-06-19
G9316,P9316,19,14,20,2023-03-05
G9317,P9317,25,13,0,2023-04-24
G9318,P9318,35,10,12,2023-09-29
G9319,P9319,31,15,10,2023-10-28
G9320,P9320,31,8,14,2023-12-23
G9321,P9321,19,10,3,2023-04-22
G9322,P9322,7,9,9,2023-04-18
G9323,P9323,10,4,11,2023-07-05
G9324,P9324,11,9,0,2023-04-07
G9325,P9325,8,0,0,2023-10-08
G9326,P9326,47,5,16,2023-09-27
G9327,P9327,35,12,11,2023-10-06
G9328,P9328,10,10,20,2023-06-08
G9329,P9329,2,15,12,2023-01-17
G9330,P9330,42,14,19,2023-11-27
G9331,P9331,13,9,14,2023-06-21
G9332,P9332,11,4,9,2023-01-03
G9333,P9333,38,14,13,2023-09-29
G9334,P9334,34,3,15,2023-07-03
G9335,P9335,50,2,4,2023-08-13
G9336,P9336,50,0,8,2023-11-28
G9337,P9337,45,9,7,2023-11-22
G9338,P9338,34,12,18,2023-04-05
G9339,P9339,14,7,10,2023-07-03
G9340,P9340,15,8,9,2023-11-30
G9341,P9341,47,4,16,2023-08-16
G9342,P9342,24,0,17,2023-02-09
G9343,P9343,18,14,8,2023-09-30
G9344,P9344,35,10,16,2023-02-14
G9345,P9345,32,15,0,2023-12-30
G9346,P9346,0,0,6,2023-01-12
G9347,P9347,14,7,3,2023-02-05
G9348,P9348,44,6,17,2023-07-20
G9349,P9349,11,11,9,2023-11-24
G9350,P9350,44,12,20,2023-08-24
G9351,P9351,28,2,6,2023-02-18
G9352,P9352,7,4,0,2023-10-10
G9353,P9353,6,8,20,2023-04-17
G9354,P9354,16,3,4,2023-06-19
G9355,P9355,45,3,20,2023-08-18
G9356,P9356,37,4,12,2023-05-18
G9357,P9357,25,0,14,2023-12-20
G9358,P9358,19,6,0,2023-11-09
G9359,P9359,6,7,20,2023-03-29
G9360,P9360,18,15,13,2023-10-27
G9361,P9361,4,13,3,2023-01-08
G9362,P9362,34,5,20,2023-03-22
G9363,P9363,27,15,18,2023-09-20
G9364,P9364,4,13,19,2023-11-03
G9365,P9365,2,13,9,2023-12-16
G9366,P9366,34,13,12,2023-11-04
G9367,P9367,1,5,7,2023-07-19
G9368,P9368,4,9,19,2023-09-02
G9369,P9369,4,8,12,2023-11-10
G9370,P9370,10,7,15,2023-03-07
G9371,P9371,15,14,17,2023-08-01
G9372,P9372,35,6,17,2023-01-13
G9373,P9373,2,10,14,2023-01-16
G9374,P9374,34,13,11,2023-03-14
G9375,P9375,21,10,7,2023-09-26
G9376,P9376,4,0,1,2023-08-23
G9377,P9377,10,15,20,2023-02-19
G9378,P9378,42,6,10,2023-04-01
G9379,P9379,34,5,15,2023-02-18
G9380,P9380,35,7,0,2023-03-24
G9381,P9381,15,15,1,2023-05-05
G9382,P9382,28,5,20,2023-04-13
G9383,P9383,44,15,7,2023-08-12
G9384,P9384,44,0,16,2023-07-13
G9385,P9385,2,15,11,2023-09-30
G9386,P9386,48,4,5,2023-01-25
G9387,P9387,48,9,9,2023-09-30
G9388,P9388,9,2,9,2023-09-17
G9389,P9389,9,1,17,2023-07-21
G9390,P9390,2,9,5,2023-01-17
G9391,P9391,40,9,3,2023-11-02
G9392,P9392,21,9,2,2023-08-27
G9393,P9393,33,10,11,2023-08-19
G9394,P9394,21,1,11,2023-12-31
G9395,P9395,1,10,15,2023-06-23
G9396,P9396,28,1,4,2023-06-14
G9397,P9397,17,5,12,2023-11-06
G9398,P9398,16,8,15,2023-10-03
G9399,P9399,45,11,3,2023-08-30
G9400,P9400,43,14,9,2023-07-31
G9401,P9401,43,4,2,2023-12-18
G9402,P9402,12,6,6,2023-03-08
G9403,P9403,49,0,18,2023-12-14
G9404,P9404,20,1,1,2023-09-02
G9405,P9405,45,7,8,2023-04-09
G9406,P9406,14,2,11,2023-10-25
G9407,P9407,35,2,6,2023-02-08
G9408,P9408,18,10,5,2023-04-13
G9409,P9409,31,15,20,2023-05-10
G9410,P9410,23,3,3,2023-05-26
G9411,P9411,11,7,17,2023-11-21
G9412,P9412,20,5,19,2023-01-16
G9413,P9413,23,8,20,2023-12-09
G9414,P9414,47,9,16,2023-04-13
G9415,P9415,28,5,5,2023-10-14
G9416,P9416,12,3,17,2023-07-19
G9417,P9417,34,10,1,2023-08-03
G9418,P9418,2,4,1,2023-02-18
G9419,P9419,7,5,9,2023-01-31
G9420,P9420,42,11,12,2023-03-25
G9421,P9421,20,13,8,2023-09-24
G9422,P9422,35,2,6,2023-12-19
G9423,P9423,0,2,5,2023-11-25
G9424,P9424,22,2,1,2023-02-08
G9425,P9425,19,1,16,2023-03-23
G9426,P9426,12,6,7,2023-01-27
G9427,P9427,33,1,9,2023-04-01
G9428,P9428,32,4,15,2023-12-15
G9429,P9429,24,11,10,2023-01-05
G9430,P9430,19,11,9,2023-06-25
G9431,P9431,27,12,0,2023-05-09
G9432,P9432,26,8,1,2023-05-20
G9433,P9433,7,8,5,2023-02-02
G9434,P9434,13,15,7,2023-06-30
G9435,P9435,46,10,3,2023-08-31
G9436,P9436,15,5,1,2023-08-15
G9437,P9437,33,4,7,2023-02-13
G9438,P9438,39,6,10,2023-11-19
G9439,P9439,24,6,10,2023-03-21
G9440,P9440,3,8,7,2023-01-10
G9441,P9441,21,9,7,2023-01-06
G9442,P9442,9,12,12,2023-04-14
G9443,P9443,5,13,1,2023-03-29
G9444,P9444,11,13,18,2023-03-28
G9445,P9445,0,0,20,2023-09-17
G9446,P9446,42,4,4,2023-04-25
G9447,P9447,27,10,12,2023-09-26
G9448,P9448,24,2,16,2023-01-18
G9449,P9449,8,12,18,2023-08-26
G9450,P9450,4,12,8,2023-05-18
G9451,P9451,13,11,15,2023-10-04
G9452,P9452,7,8,9,2023-06-15
G9453,P9453,42,8,16,2023-01-14
G9454,P9454,43,13,18,2023-11-05
G9455,P9455,15,10,7,2023-07-06
G9456,P9456,12,1,8,2023-04-19
G9457,P9457,19,6,18,2023-04-12
G9458,P9458,47,2,19,2023-08-01
G9459,P9459,25,11,4,2023-07-17
G9460,P9460,31,5,18,2023-11-05
G9461,P9461,6,0,11,2023-01-03
G9462,P9462,31,13,5,2023-08-01
G9463,P9463,11,13,4,2023-03-09
G9464,P9464,45,15,6,2023-02-17
G9465,P9465,33,15,20,2023-09-05
G9466,P9466,43,8,8,2023-10-29
G9467,P9467,21,3,9,2023-11-05
G9468,P9468,9,4,14,2023-01-15
G9469,P9469,35,14,9,2023-07-23
G9470,P9470,50,9,7,2023-04-17
G9471,P9471,21,7,15,2023-06-24
G9472,P9472,10,14,11,2023-02-23
G9473,P9473,27,1,11,2023-03-08
G9474,P9474,45,15,10,2023-07-11
G9475,P9475,45,11,13,2023-03-17
G9476,P9476,33,3,12,2023-08-17
G9477,P9477,45,3,19,2023-04-08
G9478,P9478,19,13,14,2023-07-04
G9479,P9479,50,14,5,2023-12-04
G9480,P9480,23,4,5,2023-03-17
G9481,P9481,22,8,19,2023-06-16
G9482,P9482,42,4,7,2023-06-29
G9483,P9483,22,8,0,2023-11-10
G9484,P9484,21,8,9,2023-12-27
G9485,P9485,46,9,13,2023-07-28
G9486,P9486,17,11,7,2023-12-30
G9487,P9487,17,2,11,2023-08-24
G9488,P9488,45,3,11,2023-01-22
G9489,P9489,3,15,17,2023-07-04
G9490,P9490,4,0,1,2023-04-08
G9491,P9491,45,4,17,2023-09-20
G9492,P9492,35,10,0,2023-11-22
G9493,P9493,13,7,8,2023-04-10
G9494,P9494,2,13,13,2023-02-09
G9495,P9495,43,1,8,2023-11-17
G9496,P9496,8,1,6,2023-04-10
G9497,P9497,44,3,4,2023-06-03
G9498,P9498,3,10,17,2023-04-19
G9499,P9499,5,12,7,2023-08-06
G9500,P9500,46,5,18,2023-05-04
G9501,P9501,10,4,15,2023-11-16
G9502,P9502,25,3,11,2023-11-02
G9503,P9503,17,6,16,2023-12-25
G9504,P9504,30,15,13,2023-01-09
G9505,P9505,23,15,14,2023-10-24
G9506,P9506,50,6,7,2023-09-30
G9507,P9507,47,15,7,2023-11-24
G9508,P9508,22,5,19,2023-12-07
G9509,P9509,50,8,9,2023-09-08
G9510,P9510,1,1,10,2023-10-30
G9511,P9511,10,6,5,2023-01-24
G9512,P9512,10,8,10,2023-07-20
G9513,P9513,24,9,8,2023-02-04
G9514,P9514,46,0,4,2023-06-20
G9515,P9515,45,7,17,2023-03-23
G9516,P9516,47,1,7,2023-09-30
G9517,P9517,4,11,4,2023-03-07
G9518,P9518,0,7,10,2023-06-01
G9519,P9519,22,0,14,2023-02-04
G9520,P9520,32,14,5,2023-02-23
G9521,P9521,26,15,18,2023-06-17
G9522,P9522,16,3,19,2023-09-13
G9523,P9523,4,0,5,2023-07-30
G9524,P9524,14,8,0,2023-11-23
G9525,P9525,33,2,13,2023-10-23
G9526,P9526,50,5,19,2023-05-01
G9527,P9527,42,11,4,2023-09-27
G9528,P9528,40,12,8,2023-08-17
G9529,P9529,47,7,2,2023-09-28
G9530,P9530,15,1,7,2023-05-18
G9531,P9531,36,0,18,2023-09-13
G9532,P9532,36,12,14,2023-05-21
G9533,P9533,32,0,13,2023-07-09
G9534,P9534,36,8,14,2023-09-25
G9535,P9535,3,6,20,2023-02-11
G9536,P9536,21,8,17,2023-01-18
G9537,P9537,30,1,17,2023-12-16
G9538,P9538,19,12,15,2023-06-23
G9539,P9539,3,2,8,2023-05-27
G9540,P9540,9,12,11,2023-05-07
G9541,P9541,50,3,17,2023-08-08
G9542,P9542,33,0,4,2023-03-15
G9543,P9543,24,1,14,2023-03-18
G9544,P9544,41,4,19,2023-02-12
G9545,P9545,44,6,19,2023-11-18
G9546,P9546,22,9,16,2023-07-18
G9547,P9547,21,2,11,2023-05-16
G9548,P9548,22,10,15,2023-07-01
G9549,P9549,17,11,14,2023-01-10
G9550,P9550,40,1,4,2023-11-16
G9551,P9551,29,8,10,2023-10-17
G9552,P9552,16,10,3,2023-09-30
G9553,P9553,4,3,20,2023-06-06
G9554,P9554,15,14,13,2023-07-17
G9555,P9555,50,12,5,2023-03-26
G9556,P9556,29,13,10,2023-12-01
G9557,P9557,3,7,2,2023-04-22
G9558,P9558,30,7,15,2023-09-23
G9559,P9559,28,6,12,2023-02-07
G9560,P9560,43,12,4,2023-01-06
G9561,P9561,30,15,2,2023-12-25
G9562,P9562,30,6,2,2023-05-07
G9563,P9563,8,15,10,2023-06-07
G9564,P9564,12,11,9,2023-01-08
G9565,P9565,39,8,8,2023-03-21
G9566,P9566,18,5,9,2023-05-05
G9567,P9567,10,3,15,2023-03-20
G9568,P9568,4,7,11,2023-06-09
G9569,P9569,10,6,0,2023-01-04
G9570,P9570,24,3,10,2023-02-13
G9571,P9571,34,1,18,2023-11-06
G9572,P9572,42,14,14,2023-03-30
G9573,P9573,48,8,12,2023-05-31
G9574,P9574,35,12,6,2023-10-01
G9575,P9575,45,13,12,2023-02-12
G9576,P9576,19,4,7,2023-09-15
G9577,P9577,47,1,12,2023-10-08
G9578,P9578,25,13,3,2023-11-12
G9579,P9579,11,2,5,2023-03-19
G9580,P9580,11,3,7,2023-08-11
G9581,P9581,38,14,0,2023-09-21
G9582,P9582,21,5,6,2023-11-16
G9583,P9583,10,15,17,2023-09-19
G9584,P9584,2,1,17,2023-04-13
G9585,P9585,50,9,12,2023-07-12
G9586,P9586,35,4,20,2023-01-03
G9587,P9587,28,13,6,2023-02-21
G9588,P9588,34,13,11,2023-01-08
G9589,P9589,46,3,13,2023-09-27
G9590,P9590,2,15,4,2023-11-26
G9591,P9591,2,11,3,2023-07-15
G9592,P9592,1,1,20,2023-12-04
G9593,P9593,18,4,9,2023-02-25
G9594,P9594,35,11,1,2023-10-01
G9595,P9595,46,9,15,2023-02-15
G9596,P9596,25,1,9,2023-03-17
G9597,P9597,42,5,14,2023-01-26
G9598,P9598,5,14,14,2023-02-13
G9599,P9599,35,7,7,2023-02-07
G9600,P9600,31,9,18,2023-10-15
G9601,P9601,40,6,3,2023-04-15
G9602,P9602,26,8,5,2023-05-29
G9603,P9603,32,8,15,2023-11-28
G9604,P9604,50,11,7,2023-04-26
G9605,P9605,33,14,3,2023-08-16
G9606,P9606,0,10,1,2023-02-20
G9607,P9607,41,11,20,2023-04-12
G9608,P9608,43,2,3,2023-04-08
G9609,P9609,42,8,18,2023-04-18
G9610,P9610,37,11,14,2023-08-17
G9611,P9611,35,10,15,2023-10-27
G9612,P9612,42,7,1,2023-01-08
G9613,P9613,3,10,17,2023-04-24
G9614,P9614,31,2,3,2023-04-16
G9615,P9615,49,9,1,2023-07-18
G9616,P9616,46,8,15,2023-05-23
G9617,P9617,23,10,5,2023-01-31
G9618,P9618,32,15,7,2023-07-25
G9619,P9619,41,14,15,2023-06-10
G9620,P9620,34,10,14,2023-07-04
G9621,P9621,20,3,11,2023-02-14
G9622,P9622,5,3,3,2023-05-20
G9623,P9623,31,6,3,2023-01-23
G9624,P9624,40,3,13,2023-05-01
G9625,P9625,14,14,15,2023-04-30
G9626,P9626,26,4,14,2023-08-20
G9627,P9627,31,13,20,2023-03-15
G9628,P9628,4,8,6,2023-10-03
G9629,P9629,5,13,12,2023-05-13
G9630,P9630,50,3,1,2023-07-28
G9631,P9631,21,10,17,2023-11-20
G9632,P9632,10,3,18,2023-11-13
G9633,P9633,41,5,20,2023-10-06
G9634,P9634,15,14,4,2023-09-13
G9635,P9635,35,3,13,2023-03-16
G9636,P9636,15,7,2,2023-01-02
G9637,P9637,33,9,9,2023-07-19
G9638,P9638,17,6,3,2023-07-25
G9639,P9639,21,13,12,2023-02-14
G9640,P9640,15,10,9,2023-05-05
G9641,P9641,4,1,20,2023-04-19
G9642,P9642,31,15,16,2023-07-08
G9643,P9643,39,11,5,2023-11-24
G9644,P9644,47,1,12,2023-05-01
G9645,P9645,33,10,20,2023-08-03
G9646,P9646,1,11,17,2023-08-07
G9647,P9647,47,1,14,2023-03-28
G9648,P9648,41,14,18,2023-07-03
G9649,P9649,41,9,14,2023-09-21
G9650,P9650,47,5,12,2023-01-24
G9651,P9651,6,8,10,2023-09-26
G9652,P9652,46,2,2,2023-12-30
G9653,P9653,36,12,2,2023-10-03
G9654,P9654,41,14,8,2023-05-06
G9655,P9655,38,6,0,2023-08-28
G9656,P9656,8,11,10,2023-04-27
G9657,P9657,11,6,7,2023-07-14
G9658,P9658,1,8,4,2023-04-02
G9659,P9659,47,0,16,2023-01-21
G9660,P9660,17,2,15,2023-09-26
G9661,P9661,31,3,19,2023-12-27
G9662,P9662,13,2,4,2023-03-29
G9663,P9663,43,9,6,2023-08-31
G9664,P9664,38,9,19,2023-01-23
G9665,P9665,7,2,12,2023-07-14
G9666,P9666,2,11,3,2023-11-28
G9667,P9667,7,15,18,2023-04-20
G9668,P9668,17,14,3,2023-11-19
G9669,P9669,16,5,7,2023-04-26
G9670,P9670,5,7,15,2023-04-02
G9671,P9671,32,6,13,2023-12-01
G9672,P9672,5,5,20,2023-11-13
G9673,P9673,9,2,1,2023-03-13
G9674,P9674,38,7,2,2023-09-24
G9675,P9675,34,3,10,2023-09-29
G9676,P9676,17,7,11,2023-07-15
G9677,P9677,11,8,8,2023-10-25
G9678,P9678,40,5,0,2023-12-02
G9679,P9679,9,9,15,2023-04-21
G9680,P9680,49,2,19,2023-12-15
G9681,P9681,32,13,16,2023-02-15
G9682,P9682,37,3,20,2023-05-21
G9683,P9683,15,10,2,2023-03-27
G9684,P9684,33,15,14,2023-07-03
G9685,P9685,25,0,12,2023-11-24
G9686,P9686,33,1,0,2023-01-17
G9687,P9687,1,9,19,2023-01-04
G9688,P9688,12,11,3,2023-03-24
G9689,P9689,38,8,8,2023-10-07
G9690,P9690,33,0,1,2023-08-01
G9691,P9691,17,1,0,2023-11-22
G9692,P9692,9,3,13,2023-06-01
G9693,P9693,34,15,3,2023-09-09
G9694,P9694,11,11,20,2023-08-05
G9695,P9695,49,4,1,2023-08-19
G9696,P9696,15,13,18,2023-10-14
G9697,P9697,19,13,16,2023-12-21
G9698,P9698,26,11,9,2023-10-04
G9699,P9699,39,0,16,2023-04-30
G9700,P9700,27,5,3,2023-01-16
G9701,P9701,46,2,16,2023-03-25
G9702,P9702,8,9,15,2023-01-17
G9703,P9703,10,13,1,2023-09-30
G9704,P9704,36,13,12,2023-03-21
G9705,P9705,26,11,5,2023-05-23
G9706,P9706,38,6,14,2023-03-08
G9707,P9707,32,4,20,2023-05-28
G9708,P9708,10,3,8,2023-06-20
G9709,P9709,29,0,7,2023-03-27
G9710,P9710,30,4,15,2023-11-12
G9711,P9711,8,4,10,2023-02-28
G9712,P9712,17,4,4,2023-09-02
G9713,P9713,41,3,7,2023-12-04
G9714,P9714,17,6,10,2023-12-14
G9715,P9715,7,5,10,2023-12-16
G9716,P9716,22,4,15,2023-03-26
G9717,P9717,46,9,11,2023-09-01
G9718,P9718,50,13,1,2023-04-03
G9719,P9719,12,2,14,2023-04-01
G9720,P9720,34,15,13,2023-12-31
G9721,P9721,17,2,6,2023-10-31
G9722,P9722,35,14,18,2023-01-27
G9723,P9723,21,4,2,2023-12-26
G9724,P9724,45,5,3,2023-03-15
G9725,P9725,1,13,18,2023-08-08
G9726,P9726,15,12,8,2023-03-15
G9727,P9727,1,5,7,2023-11-24
G9728,P9728,18,9,14,2023-09-17
G9729,P9729,28,15,11,2023-04-27
G9730,P9730,45,5,16,2023-08-26
G9731,P9731,40,6,10,2023-11-04
G9732,P9732,6,14,18,2023-11-23
G9733,P9733,32,8,16,2023-05-02
G9734,P9734,24,5,7,2023-03-12
G9735,P9735,50,8,20,2023-07-10
G9736,P9736,2,9,19,2023-01-17
G9737,P9737,8,15,19,2023-11-10
G9738,P9738,37,6,0,2023-02-04
G9739,P9739,26,7,19,2023-12-12
G9740,P9740,49,14,15,2023-05-10
G9741,P9741,17,14,4,2023-04-29
G9742,P9742,18,15,8,2023-05-21
G9743,P9743,31,8,12,2023-01-21
G9744,P9744,14,0,13,2023-07-01
G9745,P9745,11,10,4,2023-08-05
G9746,P9746,8,8,13,2023-07-21
G9747,P9747,28,6,14,2023-09-22
G9748,P9748,15,6,12,2023-10-19
G9749,P9749,10,15,17,2023-08-24
G9750,P9750,5,15,6,2023-06-06
G9751,P9751,40,15,8,2023-09-27
G9752,P9752,46,2,14,2023-04-17
G9753,P9753,22,0,13,2023-04-14
G9754,P9754,24,12,13,2023-12-04
G9755,P9755,10,7,8,2023-05-29
G9756,P9756,24,9,1,2023-05-02
G9757,P9757,3,15,12,2023-01-17
G9758,P9758,21,5,6,2023-04-15
G9759,P9759,15,15,3,2023-04-06
G9760,P9760,4,11,19,2023-11-08
G9761,P9761,30,13,2,2023-05-07
G9762,P9762,26,8,0,2023-03-29
G9763,P9763,12,9,16,2023-12-01
G9764,P9764,36,15,2,2023-08-07
G9765,P9765,35,3,0,2023-04-03
G9766,P9766,26,11,19,2023-12-12
G9767,P9767,2,2,11,2023-10-16
G9768,P9768,14,10,1,2023-10-16
G9769,P9769,18,2,14,2023-05-29
G9770,P9770,14,13,20,2023-11-02
G9771,P9771,5,11,1,2023-08-11
G9772,P9772,34,1,2,2023-12-16
G9773,P9773,1,7,13,2023-11-09
G9774,P9774,2,11,16,2023-05-10
G9775,P9775,43,0,17,2023-09-16
G9776,P9776,6,1,9,2023-09-18
G9777,P9777,2,14,12,2023-10-09
G9778,P9778,15,5,10,2023-10-17
G9779,P9779,34,3,13,2023-08-24
G9780,P9780,6,13,11,2023-09-09
G9781,P9781,16,7,13,2023-03-19
