des,close_approach_date,dist_km,relative_velocity_km_s,is_potentially_hazardous
NEO3850,2025-03-11,164456,7.2,False
NEO3851,2025-09-12,183111,9.4,True
NEO3852,2025-06-03,141003,10.6,False
NEO3853,2025-07-14,55068,13.4,True
NEO3854,2025-11-17,162702,6.7,True
NEO3855,2025-06-09,288517,4.6,True
NEO3856,2025-04-25,263515,10.6,False
NEO3857,2025-12-18,58950,11.4,False
NEO3858,2025-09-30,100683,7.7,False
NEO3859,2025-03-22,82620,11.8,True
NEO3860,2025-06-13,275935,5.9,True
NEO3861,2025-11-19,244939,12.9,False
NEO3862,2025-08-17,109390,12.3,True
NEO3863,2025-01-21,49887,10.4,False
NEO3864,2025-06-14,234433,9.0,False
NEO3865,2025-08-21,122988,6.7,True
NEO3866,2025-03-16,74360,9.0,True
NEO3867,2025-12-03,170600,6.2,True
NEO3868,2025-10-23,257558,12.1,True
NEO3869,2025-03-21,72597,7.3,True
NEO3870,2025-06-02,256057,4.2,False
NEO3871,2025-01-11,195856,9.7,True
NEO3872,2025-06-07,173462,12.5,True
NEO3873,2025-01-17,261686,11.2,False
NEO3874,2025-07-24,52245,5.7,True
NEO3875,2025-06-03,160509,4.5,False
NEO3876,2025-09-17,226270,3.9,True
NEO3877,2025-07-29,80954,4.8,False
NEO3878,2025-06-17,136986,9.2,False
NEO3879,2025-12-13,146932,13.2,True
NEO3880,2025-05-06,252887,6.4,True
NEO3881,2025-03-26,182269,5.9,False
NEO3882,2025-07-13,209456,4.5,False
NEO3883,2025-07-12,266439,10.2,False
NEO3884,2025-12-29,91464,8.8,True
NEO3885,2025-05-15,133057,3.0,True
NEO3886,2025-04-08,194560,5.6,False
NEO3887,2025-09-09,252782,5.3,False
NEO3888,2025-03-20,253057,8.9,True
NEO3889,2025-09-23,51601,13.7,False
NEO3890,2025-10-22,106211,14.2,False
NEO3891,2025-12-26,246691,9.3,False
NEO3892,2025-01-07,88541,10.9,False
NEO3893,2025-03-18,101870,6.3,False
NEO3894,2025-01-23,100853,10.7,False
NEO3895,2025-10-22,201267,8.0,False
NEO3896,2025-08-20,109059,4.4,False
NEO3897,2025-01-16,196261,11.0,False
NEO3898,2025-04-16,289552,5.6,False
NEO3899,2025-05-12,146605,9.0,False
NEO3900,2025-08-13,280282,8.1,False
NEO3901,2025-09-30,218520,13.8,False
NEO3902,2025-06-14,117682,12.7,False
NEO3903,2025-01-13,228025,11.3,False
NEO3904,2025-05-27,192854,5.1,False
NEO3905,2025-05-21,94890,3.3,False
NEO3906,2025-06-06,113332,3.3,False
NEO3907,2025-10-31,252545,9.5,False
NEO3908,2025-03-22,265530,12.5,True
NEO3909,2025-10-07,65563,4.7,False
NEO3910,2025-01-12,60870,13.2,True
NEO3911,2025-12-14,189174,14.9,True
NEO3912,2025-05-08,90364,5.9,False
NEO3913,2025-05-29,163964,14.6,False
NEO3914,2025-01-08,165255,8.3,False
NEO3915,2025-01-15,96096,8.2,False
NEO3916,2025-09-10,125112,13.1,True
NEO3917,2025-12-20,150947,4.6,True
NEO3918,2025-07-23,56895,10.8,False
NEO3919,2025-03-27,34400,7.0,True
NEO3920,2025-01-10,32827,5.9,True
NEO3921,2025-08-25,88226,7.3,True
NEO3922,2025-07-17,131203,3.9,False
NEO3923,2025-03-26,45008,4.2,False
NEO3924,2025-10-19,112285,3.0,True
NEO3925,2025-09-03,267866,7.5,True
NEO3926,2025-08-18,149456,8.1,False
NEO3927,2025-12-24,63726,4.8,True
NEO3928,2025-10-23,179587,7.7,False
NEO3929,2025-09-19,40966,12.7,False
NEO3930,2025-03-09,244433,8.6,True
NEO3931,2025-03-03,163384,3.4,True
NEO3932,2025-06-26,66040,7.0,False
NEO3933,2025-10-26,161291,11.9,True
NEO3934,2025-11-17,37453,8.3,True
NEO3935,2025-06-07,128971,11.6,True
NEO3936,2025-09-15,286711,13.9,False
NEO3937,2025-01-10,85959,5.9,True
NEO3938,2025-02-02,167934,4.9,False
NEO3939,2025-10-28,137219,6.1,False
NEO3940,2025-04-08,215774,11.9,True
NEO3941,2025-10-04,266056,7.5,True
NEO3942,2025-09-18,92263,5.4,False
NEO3943,2025-08-06,213259,6.5,True
NEO3944,2025-04-23,233557,6.8,True
NEO3945,2025-07-09,166841,8.4,True
NEO3946,2025-11-19,242820,14.4,True
NEO3947,2025-07-05,233216,4.9,True
NEO3948,2025-07-31,230247,6.2,False
NEO3949,2025-08-25,191550,4.6,False
NEO3950,2025-11-01,32315,5.3,True
NEO3951,2025-04-12,59181,7.8,False
NEO3952,2025-10-05,158882,10.6,True
NEO3953,2025-12-13,217445,8.5,False
NEO3954,2025-01-17,73820,5.8,False
NEO3955,2025-06-18,207857,10.0,False
NEO3956,2025-09-11,186666,10.2,False
NEO3957,2025-04-17,185637,13.0,False
NEO3958,2025-07-12,268245,8.5,True
NEO3959,2025-07-22,64387,13.4,True
NEO3960,2025-01-07,50276,14.4,True
NEO3961,2025-02-09,208275,9.6,True
NEO3962,2025-09-05,173822,9.0,True
NEO3963,2025-10-06,205706,7.5,False
NEO3964,2025-05-18,226253,14.1,True
NEO3965,2025-07-02,101969,10.0,True
NEO3966,2025-11-13,185277,3.5,True
NEO3967,2025-06-28,157530,5.3,True
NEO3968,2025-07-27,187689,12.9,False
NEO3969,2025-03-16,173880,3.9,False
NEO3970,2025-02-24,210864,3.9,False
NEO3971,2025-09-21,276233,4.0,True
NEO3972,2025-10-20,90155,4.9,False
NEO3973,2025-07-22,210874,4.9,False
NEO3974,2025-10-08,140950,7.2,False
NEO3975,2025-09-10,210775,3.4,True
NEO3976,2025-12-24,62492,8.6,True
NEO3977,2025-05-22,95252,10.8,True
NEO3978,2025-09-30,76710,10.4,True
NEO3979,2025-07-22,207588,14.4,True
NEO3980,2025-04-13,298760,6.7,True
NEO3981,2025-09-15,216657,10.3,False
NEO3982,2025-10-25,165583,3.6,False
NEO3983,2025-09-25,247132,4.2,False
NEO3984,2025-11-16,238013,8.1,True
NEO3985,2025-01-30,33151,11.6,True
NEO3986,2025-05-18,268971,6.4,False
NEO3987,2025-04-17,166919,3.7,True
NEO3988,2025-01-09,206116,12.9,False
NEO3989,2025-07-14,169086,14.1,False
NEO3990,2025-08-10,63117,13.1,True
NEO3991,2025-11-01,135438,10.5,False
NEO3992,2025-07-09,275299,10.2,False
NEO3993,2025-06-24,124442,3.0,False
NEO3994,2025-10-26,297347,10.1,True
NEO3995,2025-04-20,150231,13.2,False
NEO3996,2025-10-03,156902,3.3,True
NEO3997,2025-09-01,268002,11.1,False
NEO3998,2025-05-10,39193,4.5,False
NEO3999,2025-10-08,30780,10.1,False
NEO4000,2025-02-11,286799,10.2,False
NEO4001,2025-03-21,62594,14.2,True
NEO4002,2025-09-22,198324,4.6,True
NEO4003,2025-12-20,208638,5.7,False
NEO4004,2025-12-27,186067,3.3,False
NEO4005,2025-01-12,228016,4.8,True
NEO4006,2025-11-22,200075,10.3,True
NEO4007,2025-04-05,210754,11.7,False
NEO4008,2025-07-08,283170,6.7,True
NEO4009,2025-02-03,199084,10.9,True
NEO4010,2025-05-13,173635,8.7,False
NEO4011,2025-04-13,222176,11.4,False
NEO4012,2025-11-10,69851,6.2,True
NEO4013,2025-05-16,73204,6.3,True
NEO4014,2025-02-19,168343,12.7,False
NEO4015,2025-11-13,295500,8.3,False
NEO4016,2025-12-21,276600,6.1,False
NEO4017,2025-06-24,292615,8.4,True
NEO4018,2025-01-05,105579,4.9,False
NEO4019,2025-01-23,40204,5.2,False
NEO4020,2026-01-01,93376,9.1,True
NEO4021,2025-02-26,140600,12.3,False
NEO4022,2025-06-22,155826,7.4,False
NEO4023,2025-01-14,222731,12.3,True
NEO4024,2025-04-01,68834,8.5,False
NEO4025,2025-10-02,106491,7.4,False
NEO4026,2025-08-01,162895,13.1,False
NEO4027,2025-02-16,33570,11.5,False
NEO4028,2025-08-30,202890,12.8,True
NEO4029,2025-01-27,208899,7.2,False
NEO4030,2025-08-07,65542,3.5,False
NEO4031,2025-09-19,110478,8.3,False
NEO4032,2025-05-06,88125,7.7,False
NEO4033,2025-05-15,160679,6.0,False
NEO4034,2025-12-01,76323,10.3,False
NEO4035,2025-02-24,142952,9.1,False
NEO4036,2025-11-02,191517,4.8,False
NEO4037,2025-10-15,271873,3.5,False
NEO4038,2025-07-06,216756,3.7,True
NEO4039,2025-08-31,172572,13.4,True
NEO4040,2025-09-08,136698,4.0,False
NEO4041,2025-06-29,36419,11.8,False
NEO4042,2025-08-13,66410,4.7,False
NEO4043,2025-09-22,119110,10.3,True
NEO4044,2025-03-25,263957,7.3,False
NEO4045,2025-02-21,255423,8.6,True
NEO4046,2025-10-08,226880,15.0,True
NEO4047,2025-11-02,42814,10.9,False
NEO4048,2025-06-22,142616,6.4,True
NEO4049,2025-04-07,156130,12.2,True
NEO4050,2025-09-25,289466,12.6,True
NEO4051,2025-06-20,46533,3.6,False
NEO4052,2025-11-26,180929,4.1,True
NEO4053,2025-11-24,198806,3.4,False
NEO4054,2025-02-08,37041,7.5,True
NEO4055,2025-12-27,78309,4.2,True
NEO4056,2025-01-19,278126,11.8,False
NEO4057,2025-07-01,262321,11.1,False
NEO4058,2025-10-30,31561,15.0,True
NEO4059,2025-06-22,55227,13.3,False
NEO4060,2025-06-11,157654,7.3,True
NEO4061,2025-05-21,68287,5.2,True
NEO4062,2025-09-01,56725,9.0,True
NEO4063,2025-04-12,50009,11.7,True
NEO4064,2025-11-16,255094,6.6,True
NEO4065,2025-04-05,269496,3.9,False
NEO4066,2025-06-11,249364,8.9,True
NEO4067,2025-11-03,121558,11.7,False
NEO4068,2025-08-14,65332,6.5,True
NEO4069,2025-08-05,233683,11.7,True
NEO4070,2025-02-05,297134,11.1,True
NEO4071,2025-12-24,137820,13.4,False
NEO4072,2025-03-31,172061,3.7,True
NEO4073,2025-06-16,31256,3.9,True
NEO4074,2025-11-29,100056,4.6,True
NEO4075,2025-03-19,120401,14.2,False
NEO4076,2025-02-16,30869,7.3,True
NEO4077,2025-05-30,169647,9.6,True
NEO4078,2025-03-11,132846,11.3,False
NEO4079,2025-03-05,119060,13.6,False
NEO4080,2025-02-04,92658,9.5,False
NEO4081,2025-07-10,75603,12.2,False
NEO4082,2025-08-21,75755,11.5,True
NEO4083,2025-12-16,131928,7.5,True
NEO4084,2025-12-26,297323,5.7,True
NEO4085,2025-03-25,242268,11.7,False
NEO4086,2025-05-08,162611,6.8,True
NEO4087,2025-08-08,266278,10.4,False
NEO4088,2025-12-18,199294,4.4,False
NEO4089,2025-04-14,202223,11.0,False
NEO4090,2025-09-19,155118,5.9,True
NEO4091,2025-12-29,244833,14.8,False
NEO4092,2025-04-18,179887,3.1,True
NEO4093,2025-07-10,174930,10.7,False
NEO4094,2025-09-28,275050,12.5,False
NEO4095,2025-11-02,53183,7.7,False
NEO4096,2025-05-23,85201,13.2,False
NEO4097,2025-01-14,134706,13.9,True
NEO4098,2025-04-14,119496,10.9,True
NEO4099,2025-05-20,49553,13.3,False
NEO4100,2025-05-02,172753,6.0,True
NEO4101,2025-12-18,46356,8.1,False
NEO4102,2025-05-25,211754,11.3,False
NEO4103,2025-04-18,39027,4.5,False
NEO4104,2025-04-23,142189,10.1,True
NEO4105,2025-07-17,153288,9.7,True
NEO4106,2025-04-23,56929,10.0,True
NEO4107,2025-08-27,269842,13.1,False
NEO4108,2025-12-06,79671,9.2,True
NEO4109,2025-06-06,121976,5.9,True
NEO4110,2025-10-16,219620,7.5,False
NEO4111,2025-07-03,208115,14.4,False
NEO4112,2025-07-12,267367,9.3,False
NEO4113,2025-09-21,176325,6.5,False
NEO4114,2025-08-31,190314,10.7,True
NEO4115,2025-07-10,132438,8.4,True
NEO4116,2025-11-29,174251,6.5,False
NEO4117,2025-04-29,206553,9.1,True
NEO4118,2025-03-08,31074,12.4,False
NEO4119,2025-06-10,208790,9.2,False
NEO4120,2025-06-20,88452,4.6,False
NEO4121,2025-01-27,205676,11.1,False
NEO4122,2025-07-07,56986,6.2,True
NEO4123,2025-03-06,236698,11.4,True
NEO4124,2025-06-10,66698,8.5,True
NEO4125,2025-03-21,130454,5.5,True
NEO4126,2025-10-13,222074,12.5,True
NEO4127,2025-08-22,284446,5.2,False
NEO4128,2025-10-15,62244,5.2,False
NEO4129,2025-06-11,243347,12.5,True
NEO4130,2025-10-14,132669,11.1,False
NEO4131,2025-02-12,199273,4.9,True
NEO4132,2025-06-16,132111,13.5,False
NEO4133,2025-08-21,34794,5.6,True
NEO4134,2025-11-22,181714,4.6,False
NEO4135,2025-12-10,124565,14.1,True
NEO4136,2025-05-29,215915,6.3,True
NEO4137,2025-04-13,56844,3.9,True
NEO4138,2025-08-13,62670,9.0,True
NEO4139,2025-02-05,122619,3.2,False
NEO4140,2025-10-16,279850,14.1,False
NEO4141,2025-12-30,84209,13.1,True
NEO4142,2025-05-30,95332,5.1,True
NEO4143,2025-12-10,68422,10.6,True
NEO4144,2025-12-15,41107,4.9,True
NEO4145,2025-02-16,212006,14.9,True
NEO4146,2025-05-29,270427,8.7,False
NEO4147,2025-01-12,65988,3.4,False
NEO4148,2025-08-03,116006,12.8,False
NEO4149,2025-03-21,156974,5.7,True
NEO4150,2025-05-15,66971,6.0,False
NEO4151,2025-12-09,287102,5.3,False
NEO4152,2025-11-08,199792,14.3,True
NEO4153,2025-08-06,107311,13.5,True
NEO4154,2025-11-27,133159,11.4,True
NEO4155,2025-11-28,118245,7.0,False
NEO4156,2025-11-01,207812,4.8,False
NEO4157,2025-02-12,113567,7.2,False
NEO4158,2025-08-17,229237,14.8,False
NEO4159,2025-08-29,247664,10.5,False
NEO4160,2025-08-29,45567,14.6,False
NEO4161,2025-12-13,171513,9.5,False
NEO4162,2025-11-22,113749,12.0,True
NEO4163,2025-08-08,165720,14.5,False
NEO4164,2025-03-09,127147,13.8,False
NEO4165,2025-02-20,126673,10.6,False
NEO4166,2025-04-24,141427,9.3,True
NEO4167,2025-06-26,36580,14.6,True
NEO4168,2025-09-12,233964,10.1,False
NEO4169,2025-03-30,193110,8.3,False
NEO4170,2025-10-27,271754,5.2,False
NEO4171,2025-07-22,190491,8.3,False
NEO4172,2025-03-31,48531,11.7,True
NEO4173,2025-03-10,117279,8.2,True
NEO4174,2025-08-06,74322,7.0,True
NEO4175,2025-07-12,274101,3.7,False
NEO4176,2025-05-12,92980,10.5,True
NEO4177,2025-09-01,123440,5.0,True
NEO4178,2025-04-13,94045,14.7,True
NEO4179,2025-10-26,231786,14.5,False
NEO4180,2025-11-21,73085,5.6,True
NEO4181,2025-08-14,31095,5.0,False
NEO4182,2025-11-23,182053,5.4,False
NEO4183,2025-06-09,146515,10.1,True
NEO4184,2025-10-19,30853,9.2,True
NEO4185,2025-12-19,55013,6.5,False
NEO4186,2025-08-14,227014,9.3,False
NEO4187,2025-08-08,244504,9.3,True
NEO4188,2025-10-08,261076,9.3,True
NEO4189,2025-10-24,235660,6.5,True
NEO4190,2025-05-22,61019,5.2,False
NEO4191,2025-07-08,102470,8.8,True
NEO4192,2025-11-16,152848,7.6,False
NEO4193,2025-03-20,58689,13.2,True
NEO4194,2025-12-28,213155,8.2,True
NEO4195,2025-09-25,282195,10.3,False
NEO4196,2025-05-22,155766,5.4,True
NEO4197,2025-05-20,261892,7.5,True
NEO4198,2025-06-09,183988,8.5,False
NEO4199,2025-08-01,254033,5.6,False
NEO4200,2025-06-01,30651,6.8,False
NEO4201,2025-08-21,161863,5.7,True
NEO4202,2025-05-01,174321,5.7,False
NEO4203,2025-05-18,213662,10.1,False
NEO4204,2025-07-20,187026,3.7,False
NEO4205,2025-02-28,115684,5.2,False
NEO4206,2025-03-22,162471,3.9,True
NEO4207,2025-09-28,235210,13.7,True
NEO4208,2025-04-11,296781,3.4,False
NEO4209,2025-10-14,95282,14.6,False
NEO4210,2025-10-05,122573,5.8,False
NEO4211,2025-01-08,259607,13.4,False
NEO4212,2025-12-05,55999,3.8,False
NEO4213,2025-04-14,92279,4.6,False
NEO4214,2025-11-23,212362,6.7,False
NEO4215,2025-04-08,246126,12.3,True
NEO4216,2025-09-02,127978,4.8,False
NEO4217,2025-11-02,205037,11.5,True
NEO4218,2025-12-17,198617,11.1,False
NEO4219,2025-01-15,151330,6.6,True
NEO4220,2025-07-14,296114,11.2,False
NEO4221,2025-10-19,167183,4.8,False
NEO4222,2025-05-05,170768,4.8,False
NEO4223,2025-10-19,283216,11.1,True
NEO4224,2025-02-23,34957,4.0,False
NEO4225,2025-08-03,177286,5.2,False
NEO4226,2025-11-28,296840,8.6,True
NEO4227,2025-04-01,126060,13.6,True
NEO4228,2025-10-05,273780,3.8,False
NEO4229,2025-04-23,173094,12.1,True
NEO4230,2025-08-18,73828,9.2,False
NEO4231,2025-10-21,215398,8.0,False
NEO4232,2025-07-12,84236,9.6,False
NEO4233,2025-09-21,153466,9.7,True
NEO4234,2025-02-26,270286,9.9,True
NEO4235,2025-10-19,243932,9.0,True
NEO4236,2025-10-16,266998,9.9,False
NEO4237,2025-10-28,251175,4.8,True
NEO4238,2025-09-17,219156,7.2,True
NEO4239,2025-12-06,154455,13.9,False
NEO4240,2025-09-14,282381,7.5,True
NEO4241,2025-12-09,155224,9.1,True
NEO4242,2025-06-18,270835,13.7,False
NEO4243,2025-06-01,164317,12.3,True
NEO4244,2025-12-18,296244,14.4,False
NEO4245,2025-02-12,93762,12.8,True
NEO4246,2025-02-24,197307,6.2,True
NEO4247,2025-04-05,170505,3.4,True
NEO4248,2025-05-27,234987,3.9,True
NEO4249,2025-10-23,226555,10.0,False
NEO4250,2025-02-13,142706,5.0,True
NEO4251,2025-12-01,156524,5.6,False
NEO4252,2025-03-09,116033,14.6,True
NEO4253,2025-01-15,288719,8.4,False
NEO4254,2025-07-18,285606,8.9,False
NEO4255,2025-03-20,83430,10.8,True
NEO4256,2025-07-27,293942,10.4,True
NEO4257,2025-10-30,161901,12.3,False
NEO4258,2025-03-04,295187,11.0,False
NEO4259,2025-05-17,74314,6.2,False
NEO4260,2025-03-06,219095,8.2,True
NEO4261,2025-07-06,54766,3.7,True
NEO4262,2025-12-25,76297,5.6,False
NEO4263,2025-09-21,136458,7.7,True
NEO4264,2025-07-07,240549,5.9,True
NEO4265,2025-08-14,167064,6.5,False
NEO4266,2025-08-01,275210,5.0,False
NEO4267,2025-12-26,157395,7.4,False
NEO4268,2025-03-27,107268,12.5,False
NEO4269,2025-09-02,290212,9.6,True
NEO4270,2025-12-02,282301,13.9,False
NEO4271,2025-04-11,268482,6.1,True
NEO4272,2025-05-22,58448,14.6,False
NEO4273,2025-08-08,167815,3.6,True
NEO4274,2025-09-27,184659,3.4,False
NEO4275,2025-06-22,228821,12.0,True
NEO4276,2025-08-29,92357,11.7,False
NEO4277,2025-12-15,147036,11.4,True
NEO4278,2025-04-21,217387,14.5,True
NEO4279,2025-05-01,188265,3.3,True
NEO4280,2025-02-19,87092,5.2,False
NEO4281,2025-01-24,134805,3.2,True
NEO4282,2025-12-27,160254,12.4,False
NEO4283,2025-04-04,243196,14.0,True
NEO4284,2025-03-02,48760,14.8,True
NEO4285,2025-03-12,86626,10.1,True
NEO4286,2025-04-27,286040,6.6,True
NEO4287,2025-10-07,135792,8.8,False
NEO4288,2025-02-15,154435,7.1,True
NEO4289,2025-08-28,30880,9.1,True
NEO4290,2025-03-29,140518,6.6,False
NEO4291,2025-07-10,270184,3.3,True
NEO4292,2025-12-21,91808,12.6,True
NEO4293,2025-01-14,227199,7.1,False
NEO4294,2025-02-04,108549,7.3,True
NEO4295,2025-06-26,187959,5.7,False
NEO4296,2025-06-30,219068,8.5,True
NEO4297,2025-03-23,76067,5.6,False
NEO4298,2025-04-20,129869,12.2,True
NEO4299,2025-09-14,266285,8.3,True
NEO4300,2025-05-29,176716,9.1,False
NEO4301,2025-10-31,228906,11.8,False
NEO4302,2025-03-05,223630,3.7,False
NEO4303,2025-03-13,46331,14.9,False
NEO4304,2025-04-04,196745,6.4,False
NEO4305,2025-09-15,85472,12.6,False
NEO4306,2025-08-27,204958,12.5,False
NEO4307,2025-05-27,102644,9.7,False
NEO4308,2025-07-28,236290,13.9,False
NEO4309,2025-09-04,72255,9.0,False
NEO4310,2025-11-02,262456,7.2,False
NEO4311,2025-07-17,276515,4.3,False
NEO4312,2025-07-08,292117,13.6,False
NEO4313,2025-01-22,190960,4.0,True
NEO4314,2025-11-01,92646,6.5,True
NEO4315,2025-11-19,73657,4.7,True
NEO4316,2025-06-10,295693,4.2,False
NEO4317,2025-05-23,161809,10.2,True
NEO4318,2025-10-08,98219,5.9,False
NEO4319,2025-10-14,65552,8.3,False
NEO4320,2025-05-08,158033,14.0,False
NEO4321,2025-08-25,240416,5.1,True
NEO4322,2025-03-09,180190,13.6,True
NEO4323,2025-12-03,188941,5.1,False
NEO4324,2025-03-17,164615,5.7,False
NEO4325,2025-01-26,206371,14.6,True
NEO4326,2025-09-04,203294,11.8,True
NEO4327,2025-12-20,125192,6.4,False
NEO4328,2025-12-21,260378,3.6,True
NEO4329,2025-03-15,185445,9.4,True
NEO4330,2025-06-30,132487,14.3,True
NEO4331,2025-01-22,164448,3.2,True
NEO4332,2025-01-12,257372,7.0,False
NEO4333,2025-08-22,61046,8.9,True
NEO4334,2025-12-06,291018,9.0,True
NEO4335,2025-06-19,279925,12.3,False
NEO4336,2025-07-07,180294,11.6,True
NEO4337,2025-05-23,261000,12.7,False
NEO4338,2025-06-03,206035,6.5,False
NEO4339,2025-01-17,219856,4.8,False
NEO4340,2025-04-16,203171,12.7,True
NEO4341,2025-10-06,121824,11.0,False
NEO4342,2025-06-06,98563,9.9,True
NEO4343,2025-04-05,145098,8.2,False
NEO4344,2025-07-27,298317,3.5,False
NEO4345,2025-02-12,244538,8.3,True
NEO4346,2025-05-08,291846,4.5,True
NEO4347,2025-03-26,105994,14.7,True
NEO4348,2025-09-21,58671,7.4,True
NEO4349,2025-07-03,66130,4.2,True
NEO4350,2025-03-06,86083,11.7,True
NEO4351,2025-03-18,299398,5.7,True
NEO4352,2025-05-20,143364,6.7,False
NEO4353,2025-04-18,170044,13.3,True
NEO4354,2025-04-28,32164,11.0,False
NEO4355,2025-07-31,99280,8.2,False
NEO4356,2025-09-12,214588,13.6,False
NEO4357,2025-01-22,192899,3.3,True
NEO4358,2025-11-10,199730,3.5,True
NEO4359,2025-04-07,112985,9.1,False
NEO4360,2025-08-22,89800,14.4,False
NEO4361,2025-02-05,235561,5.0,True
NEO4362,2025-07-30,93804,8.9,True
NEO4363,2025-05-03,126926,12.0,False
NEO4364,2025-10-29,64015,4.6,False
NEO4365,2025-06-21,156852,5.4,False
NEO4366,2025-05-05,288095,3.0,True
NEO4367,2025-05-14,89525,10.4,False
NEO4368,2025-05-15,146221,13.6,True
NEO4369,2025-03-12,274584,9.2,True
NEO4370,2025-01-14,254675,5.6,True
NEO4371,2025-01-28,80156,14.7,False
NEO4372,2025-05-12,269185,4.5,False
NEO4373,2025-06-26,277976,11.9,True
NEO4374,2025-05-19,116432,12.4,False
NEO4375,2025-08-02,242774,12.0,False
NEO4376,2025-05-03,195255,10.1,False
NEO4377,2025-02-17,116157,3.5,False
NEO4378,2025-09-26,216542,10.5,True
NEO4379,2025-05-21,198657,9.2,True
NEO4380,2025-10-25,191646,8.1,False
NEO4381,2025-08-17,213784,7.5,False
NEO4382,2025-04-30,65813,6.2,False
NEO4383,2025-09-03,124616,9.4,True
NEO4384,2025-02-23,295668,13.9,True
NEO4385,2025-10-08,77784,12.3,True
NEO4386,2025-02-21,76241,8.9,False
NEO4387,2025-02-03,272246,11.8,True
NEO4388,2025-10-06,45183,12.6,False
NEO4389,2025-12-10,271000,3.5,True
NEO4390,2025-03-11,242089,3.3,True
NEO4391,2025-10-23,152314,12.8,True
NEO4392,2025-10-31,212423,11.2,True
NEO4393,2025-09-23,145926,12.0,False
NEO4394,2025-10-09,61649,9.9,False
NEO4395,2025-04-21,262161,13.2,False
NEO4396,2025-11-21,208127,7.1,False
NEO4397,2025-02-04,57727,7.8,False
NEO4398,2025-08-13,68945,13.9,True
NEO4399,2025-09-29,86836,10.7,False
NEO4400,2025-11-24,216054,8.7,True
NEO4401,2025-08-01,198991,11.7,True
NEO4402,2025-03-16,125534,7.4,False
NEO4403,2025-11-30,285390,7.1,False
NEO4404,2025-12-19,75186,9.8,True
NEO4405,2025-12-14,150364,4.1,True
NEO4406,2025-06-26,251204,9.1,False
NEO4407,2025-05-19,41768,6.8,False
NEO4408,2026-01-01,112565,9.0,True
NEO4409,2025-07-22,280443,12.1,True
NEO4410,2025-09-01,265201,12.4,True
NEO4411,2025-06-27,216155,14.2,True
NEO4412,2025-06-28,61288,3.0,False
NEO4413,2025-12-30,216157,4.3,True
NEO4414,2025-07-21,36393,9.2,True
NEO4415,2025-08-01,61488,14.6,False
NEO4416,2025-03-02,126879,11.4,False
NEO4417,2025-04-27,296173,14.7,True
NEO4418,2025-08-06,154621,12.5,False
NEO4419,2025-04-11,258119,8.9,True
NEO4420,2025-08-17,35804,9.3,False
NEO4421,2025-04-15,49000,7.4,True
NEO4422,2025-01-24,219704,14.2,True
NEO4423,2025-06-07,174254,14.3,True
NEO4424,2025-01-07,269085,7.4,True
NEO4425,2025-03-01,125250,4.8,True
NEO4426,2025-01-07,117487,11.6,True
NEO4427,2025-07-22,100036,7.8,True
NEO4428,2025-05-22,191001,3.3,False
NEO4429,2025-10-02,283325,4.6,False
NEO4430,2025-03-19,32891,8.7,True
NEO4431,2025-03-13,50470,6.5,False
NEO4432,2025-08-24,209062,9.0,True
NEO4433,2025-08-05,250092,12.0,False
NEO4434,2025-04-29,269184,7.6,False
NEO4435,2025-09-04,157821,10.2,False
NEO4436,2025-09-20,193414,13.5,True
NEO4437,2025-08-10,110252,7.3,True
NEO4438,2025-04-18,152305,11.4,False
NEO4439,2025-06-23,187331,7.8,True
NEO4440,2025-07-22,232113,6.3,False
NEO4441,2025-01-22,120976,7.4,True
NEO4442,2025-08-15,278076,14.4,False
NEO4443,2025-07-16,68315,3.7,False
NEO4444,2025-07-21,183398,14.0,False
NEO4445,2025-09-04,36750,8.4,True
NEO4446,2025-12-22,177256,8.8,True
NEO4447,2025-04-02,185960,5.4,False
NEO4448,2025-01-16,167938,4.6,True
NEO4449,2025-03-13,247853,4.9,False
NEO4450,2025-05-09,226258,11.9,False
NEO4451,2025-06-02,61298,4.1,True
NEO4452,2025-02-11,166392,3.3,True
NEO4453,2025-06-26,169608,7.3,True
NEO4454,2025-08-26,144824,9.3,True
NEO4455,2025-11-01,234883,8.9,False
NEO4456,2025-10-11,171581,13.3,True
NEO4457,2025-11-13,264571,5.9,False
NEO4458,2025-12-22,235141,8.9,False
NEO4459,2025-05-12,151037,11.5,True
NEO4460,2025-05-14,165836,4.2,True
NEO4461,2025-06-10,100495,5.0,True
NEO4462,2025-10-17,72246,14.5,False
NEO4463,2025-06-20,235684,11.9,False
NEO4464,2025-02-14,115366,9.4,False
NEO4465,2025-08-10,67075,11.2,True
NEO4466,2025-06-21,155340,11.1,True
NEO4467,2025-05-31,173652,13.4,True
NEO4468,2025-12-04,89222,5.5,True
NEO4469,2025-04-09,143488,3.0,False
NEO4470,2025-08-09,122482,12.2,True
NEO4471,2025-08-21,153815,5.5,True
NEO4472,2025-04-17,37633,11.5,False
NEO4473,2025-12-09,143885,5.7,False
NEO4474,2025-07-06,256501,9.8,False
NEO4475,2025-05-29,145157,3.4,True
NEO4476,2025-12-21,231997,4.1,False
NEO4477,2025-08-26,153545,13.2,True
NEO4478,2025-09-06,64110,12.6,False
NEO4479,2025-06-09,270552,13.4,False
NEO4480,2025-01-10,299211,5.1,True
NEO4481,2025-05-11,155549,13.0,True
NEO4482,2025-12-18,271324,7.2,True
NEO4483,2025-07-08,54250,12.3,False
